OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
b3281c61-e6a6-4d89-a31e-9f2b5e0818a4,Snowflake,S300000,CID-001,CA-0002,2025-05-02,Completed,379.98,33.25,413.23,AmEx,USD,SampleGen
b649e553-d0d5-4a15-a471-aed66094d97f,Snowflake,S300001,CID-001,CA-0002,2025-09-05,Completed,1299.98,113.75,1413.73,AmEx,USD,SampleGen
a6bf621a-82c7-4d53-82a0-e423adde7dd3,Snowflake,S300002,CID-001,CA-0002,2025-06-24,Completed,574.94,50.31,625.25,VISA,USD,SampleGen
f8ae161d-cc72-4f42-b339-729aa3c68c75,Snowflake,S300003,CID-002,CA-0004,2025-08-18,Completed,349.97,30.62,380.59,AmEx,USD,SampleGen
e16d20ec-7a8a-4aff-8490-0d8858724732,Snowflake,S300004,CID-002,CA-0004,2025-04-03,Completed,1049.94,91.87,1141.81,VISA,USD,SampleGen
c3d0a417-e027-4518-b6d0-1d7c1057db66,Snowflake,S300005,CID-003,CA-0006,2025-10-02,Completed,1259.95,110.25,1370.2,VISA,USD,SampleGen
21fdbf75-86e1-4ef3-8edc-cae25e3c6c48,Snowflake,S300006,CID-003,CA-0006,2025-02-15,Completed,1159.98,101.5,1261.48,AmEx,USD,SampleGen
7a1f1ebc-e851-46c1-b09d-34a2b4e715c0,Snowflake,S300007,CID-003,CA-0006,2025-01-28,Completed,1159.98,101.5,1261.48,MC,USD,SampleGen
884c0661-9ad0-4fa1-ba84-daa95974507c,Snowflake,S300008,CID-003,CA-0006,2025-11-30,Completed,189.99,16.62,206.61,VISA,USD,SampleGen
a2a4c870-e0fe-41b8-8a79-158a69475226,Snowflake,S300009,CID-003,CA-0006,2025-12-03,Completed,3499.95,306.25,3806.2,PayPal,USD,SampleGen
7ada0bc4-6ae0-4b3c-8d6d-7db84478089b,Snowflake,S300010,CID-004,CA-0007,2025-09-19,Shipped,849.97,74.37,924.34,MC,USD,SampleGen
c915f7f3-1ff3-4f49-9941-2661bdca5b3a,Snowflake,S300011,CID-005,CA-0009,2025-12-03,Pending,2599.98,227.5,2827.48,PayPal,USD,SampleGen
e1c4e3ba-77e1-4c4f-9f64-e467af43e4dc,Snowflake,S300012,CID-005,CA-0009,2026-01-16,Completed,4649.93,406.87,5056.8,MC,USD,SampleGen
8864b113-1c14-4ae9-ac35-d29884e634e4,Snowflake,S300013,CID-006,CA-0012,2025-02-08,Completed,1014.95,88.81,1103.76,Discover,USD,SampleGen
831de78d-a3c0-4d48-b982-e72a04c870e2,Snowflake,S300014,CID-006,CA-0012,2026-01-06,Completed,609.97,53.37,663.34,VISA,USD,SampleGen
5a6ac702-6bd6-4637-b0fd-2e2ea91fffd2,Snowflake,S300015,CID-006,CA-0012,2025-05-14,Completed,649.98,56.87,706.85,VISA,USD,SampleGen
4342c47d-0d52-452c-b41a-881a5166f622,Snowflake,S300016,CID-006,CA-0012,2025-06-18,Completed,1169.95,102.37,1272.32,AmEx,USD,SampleGen
cd20d4e9-ea38-4419-aa07-87acf1da455f,Snowflake,S300017,CID-006,CA-0012,2025-12-23,Completed,399.99,35.0,434.99,Discover,USD,SampleGen
a7adfad2-8ada-4066-b50d-9f636d668135,Snowflake,S300018,CID-006,CA-0012,2025-09-02,Completed,829.97,72.62,902.59,VISA,USD,SampleGen
6059fa87-3321-475d-b043-8899dca5c668,Snowflake,S300019,CID-007,CA-1477,2025-07-11,Completed,799.99,70.0,869.99,VISA,USD,SampleGen
9cdc256b-f71f-4dd8-99c5-1907c29fbb4f,Snowflake,S300020,CID-008,CA-0015,2025-05-24,Completed,5499.94,481.25,5981.19,AmEx,USD,SampleGen
2e5ecc04-d2c9-4984-95fc-c9bb05447093,Snowflake,S300021,CID-008,CA-0015,2025-11-04,Completed,899.99,78.75,978.74,AmEx,USD,SampleGen
f2b9e80b-4417-4ea1-a069-68b219aa13f3,Snowflake,S300022,CID-008,CA-0015,2025-10-14,Pending,2299.94,201.25,2501.19,VISA,USD,SampleGen
925e7bde-cbde-44bd-ad95-8b0b24266501,Snowflake,S300023,CID-008,CA-0015,2025-01-07,Completed,909.97,79.62,989.59,MC,USD,SampleGen
f4d8d572-db3d-4478-a374-f3536885ccf1,Snowflake,S300024,CID-008,CA-0015,2025-12-14,Completed,3409.93,298.37,3708.3,MC,USD,SampleGen
1a28db14-3a18-4300-862f-ed93a97b3873,Snowflake,S300025,CID-009,CA-0016,2025-11-23,Completed,2809.94,245.87,3055.81,PayPal,USD,SampleGen
3d89dc26-c716-480c-b64a-af1bc57397e1,Snowflake,S300026,CID-009,CA-0016,2025-05-26,Completed,479.97,42.0,521.97,VISA,USD,SampleGen
fd592263-448f-4680-a97a-fd1f3eb72b00,Snowflake,S300027,CID-010,CA-0018,2025-10-28,Completed,1529.95,133.86,1663.81,Discover,USD,SampleGen
1f3a322d-ec6b-44b4-b026-cb8a5e1e6a2c,Snowflake,S300028,CID-010,CA-0018,2025-08-21,Completed,1279.95,112.0,1391.95,VISA,USD,SampleGen
fd7f8c83-214a-42dc-9159-ae2505265a67,Snowflake,S300029,CID-010,CA-0018,2025-02-23,Completed,2809.94,245.87,3055.81,AmEx,USD,SampleGen
ba25cc23-a23f-44ec-9b91-cc395343ea52,Snowflake,S300030,CID-010,CA-0018,2025-04-10,Completed,859.95,75.25,935.2,MC,USD,SampleGen
297229f9-843b-4ad4-80d8-5542545312bb,Snowflake,S300031,CID-010,CA-0018,2025-09-10,Completed,3149.94,275.62,3425.56,VISA,USD,SampleGen
7b5db5dc-15c7-496f-b555-ad308d6d7950,Snowflake,S300032,CID-010,CA-0018,2025-03-21,Completed,599.98,52.5,652.48,VISA,USD,SampleGen
70fb9d55-2861-4585-ac27-ff1ad4eed928,Snowflake,S300033,CID-010,CA-0018,2025-02-24,Completed,1899.97,166.25,2066.22,AmEx,USD,SampleGen
533d56bd-9680-421e-9682-ddfa67592c3b,Snowflake,S300034,CID-010,CA-0018,2025-08-20,Completed,2789.97,244.12,3034.09,VISA,USD,SampleGen
91a9ed0d-1759-4d83-88b2-b9144a5f13ba,Snowflake,S300035,CID-010,CA-0018,2025-01-16,Pending,4199.94,367.5,4567.44,MC,USD,SampleGen
a090a9e9-3b4a-4f9b-bf3b-8291c4de3edc,Snowflake,S300036,CID-010,CA-0018,2025-11-12,Completed,899.98,78.75,978.73,AmEx,USD,SampleGen
