OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
29381569-d947-447f-bb5e-fee5bc6f9c02,Fabric,F100000,CID-001,CA-0001,2025-01-27,Completed,359.98,31.5,391.48,VISA,USD,SampleGen
5b126da8-8748-494b-aa4a-297cb7c74de2,Fabric,F100001,CID-001,CA-0001,2025-02-12,Completed,2029.93,177.61,2207.54,PayPal,USD,SampleGen
7fa76e28-88fc-4030-9bff-39883d3905c0,Fabric,F100002,CID-001,CA-0001,2025-03-05,Completed,2489.91,217.86,2707.77,Discover,USD,SampleGen
3fca502c-488c-4f4a-875f-8c2ab368e89e,Fabric,F100003,CID-001,CA-0001,2025-04-17,Completed,159.98,14.0,173.98,VISA,USD,SampleGen
1fef7b04-60cb-4dd1-bc5c-4ccb2e933ea3,Fabric,F100004,CID-001,CA-0001,2025-05-07,Completed,579.94,50.74,630.68,VISA,USD,SampleGen
651272c3-81ca-4af5-b14e-b816658bd82a,Fabric,F100005,CID-001,CA-0001,2025-06-12,Completed,889.95,77.87,967.82,VISA,USD,SampleGen
cb53cee2-ceee-4639-a507-7f9f05f3d576,Fabric,F100006,CID-001,CA-0001,2025-07-24,Shipped,569.97,49.87,619.84,VISA,USD,SampleGen
bf5c06e3-6a62-43f3-86b0-906f49bb8fdf,Fabric,F100007,CID-001,CA-0001,2025-08-18,Completed,2159.91,188.99,2348.9,VISA,USD,SampleGen
e86c3207-e970-4106-a766-1ef00baa1f7f,Fabric,F100008,CID-001,CA-0001,2025-09-27,Pending,269.97,23.62,293.59,MC,USD,SampleGen
f874c511-dc8a-4b2f-9b47-dbb056ed70de,Fabric,F100009,CID-001,CA-0001,2025-10-05,Completed,159.98,14.0,173.98,MC,USD,SampleGen
013ae7d2-088e-40e3-8f3b-80f3d694ce6f,Fabric,F100010,CID-001,CA-0001,2025-11-05,Completed,339.98,29.75,369.73,VISA,USD,SampleGen
20f6bcc4-890d-4f09-9101-6ac1e5327d08,Fabric,F100011,CID-001,CA-0001,2025-12-03,Completed,149.99,13.12,163.11,MC,USD,SampleGen
03f71d37-f43f-4640-bffd-4bf8574607e7,Fabric,F100012,CID-001,CA-0001,2025-12-12,Completed,569.97,49.87,619.84,PayPal,USD,SampleGen
99e8ef82-7d53-402b-aa29-6586c9b6bdd3,Fabric,F100013,CID-001,CA-0001,2025-12-30,Completed,709.95,62.12,772.07,MC,USD,SampleGen
13866bd4-8e65-42ca-9a96-193a909e667d,Fabric,F100014,CID-001,CA-0001,2026-01-16,Shipped,219.99,19.25,239.24,Discover,USD,SampleGen
56eaa91a-d9d9-4ac7-b03c-c3ecec250014,Fabric,F100015,CID-001,CA-0001,2026-02-17,Completed,529.96,46.37,576.33,MC,USD,SampleGen
79c5d330-4001-481e-902e-145766cb9df8,Fabric,F100016,CID-001,CA-0001,2026-02-17,Completed,399.96,34.99,434.95,VISA,USD,SampleGen
7aa528e4-a9ff-4041-a7bd-ee2466377d40,Fabric,F100017,CID-001,CA-0001,2026-03-01,Completed,1669.94,146.12,1816.06,PayPal,USD,SampleGen
8be2cade-53e7-4182-b3ce-30891045f53f,Fabric,F100018,CID-001,CA-0001,2026-03-02,Pending,1489.95,130.37,1620.32,MC,USD,SampleGen
fdf22e0d-d527-40f9-9999-a8a4db3b711e,Fabric,F100019,CID-002,CA-0003,2025-01-15,Completed,1349.97,118.12,1468.09,MC,USD,SampleGen
494de769-64a9-4867-a5b1-bb0aa249fe8c,Fabric,F100020,CID-002,CA-0003,2025-02-12,Completed,2059.91,180.24,2240.15,VISA,USD,SampleGen
4bb9fe23-0c6b-4ffb-bd45-b4005236608f,Fabric,F100021,CID-002,CA-0003,2025-03-08,Completed,1099.96,96.25,1196.21,MC,USD,SampleGen
afb87670-c13c-4d2d-9098-4f0868ddfd84,Fabric,F100022,CID-002,CA-0003,2025-04-28,Completed,904.96,79.17,984.13,VISA,USD,SampleGen
dd8ed911-6731-4e20-9820-63e27a1be9f4,Fabric,F100023,CID-002,CA-0003,2025-05-11,Completed,954.93,83.55,1038.48,Discover,USD,SampleGen
4650c320-4b4e-4adf-a9a9-9d1162cbff4c,Fabric,F100024,CID-002,CA-0003,2025-06-21,Completed,1809.89,158.36,1968.25,VISA,USD,SampleGen
155cb1b9-ca49-4598-9106-f68a3599f53f,Fabric,F100025,CID-002,CA-0003,2025-07-01,Completed,624.96,54.68,679.64,PayPal,USD,SampleGen
cc7e3478-93f1-47ca-b5c7-684639de2ee6,Fabric,F100026,CID-002,CA-0003,2025-08-27,Completed,1869.93,163.61,2033.54,Discover,USD,SampleGen
395e2c88-d9cd-4754-95a9-50b51bde2986,Fabric,F100027,CID-002,CA-0003,2025-09-26,Pending,1364.92,119.42,1484.34,AmEx,USD,SampleGen
df182fb1-4a4c-426b-a624-4a30f216e18b,Fabric,F100028,CID-002,CA-0003,2025-10-14,Pending,224.98,19.68,244.66,VISA,USD,SampleGen
a5b61af4-59e2-4710-a959-c2c371c75016,Fabric,F100029,CID-002,CA-0003,2025-11-15,Completed,379.98,33.25,413.23,VISA,USD,SampleGen
21f51c6e-b8ae-44db-9bf6-80f45e651a43,Fabric,F100030,CID-002,CA-0003,2025-12-11,Completed,269.97,23.62,293.59,VISA,USD,SampleGen
30803606-1946-4163-bb2a-b456ed85c3ac,Fabric,F100031,CID-002,CA-0003,2026-01-11,Shipped,809.94,70.87,880.81,AmEx,USD,SampleGen
52cc3a5b-cf38-4be6-b651-830c8146ca11,Fabric,F100032,CID-002,CA-0003,2026-02-06,Completed,569.95,49.87,619.82,AmEx,USD,SampleGen
a084e704-b18a-484c-a0b7-c59ecf12b5b2,Fabric,F100033,CID-002,CA-0003,2026-03-02,Shipped,1349.97,118.12,1468.09,MC,USD,SampleGen
60bcb750-ef69-463a-a653-598447814e40,Fabric,F100034,CID-003,CA-0005,2025-01-16,Pending,189.99,16.62,206.61,PayPal,USD,SampleGen
94e37abc-967d-43ed-8e46-47acad73e109,Fabric,F100035,CID-003,CA-0005,2025-02-06,Cancelled,769.92,67.37,837.29,VISA,USD,SampleGen
