OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
af236b26-f62d-44e9-bcc9-087218792107,1,2121,Bamboo Cutting Board Set,3,91.98,275.94,0.0,16.56
af236b26-f62d-44e9-bcc9-087218792107,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
af236b26-f62d-44e9-bcc9-087218792107,3,2081,Food Storage Set,3,69.98,209.94,0.0,12.6
78f19e7a-2d6e-4f4e-888e-fc2a0a757cc5,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
78f19e7a-2d6e-4f4e-888e-fc2a0a757cc5,2,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
78f19e7a-2d6e-4f4e-888e-fc2a0a757cc5,3,2091,Spatula,3,25.98,77.94,0.0,4.68
1ec6d5fa-03c7-4f02-a82e-238cb5874d4d,1,2091,Spatula,2,25.98,51.96,0.0,3.12
1ec6d5fa-03c7-4f02-a82e-238cb5874d4d,2,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
a5c4c102-bf49-411f-86aa-c3ec6c10aebe,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
a5c4c102-bf49-411f-86aa-c3ec6c10aebe,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
293a55b0-1dbd-494f-82a6-a0034efc3fad,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
293a55b0-1dbd-494f-82a6-a0034efc3fad,2,2071,Baking Pan,2,57.98,115.96,0.0,6.96
293a55b0-1dbd-494f-82a6-a0034efc3fad,3,2071,Baking Pan,4,57.98,231.92,0.0,13.92
293a55b0-1dbd-494f-82a6-a0034efc3fad,4,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
d8d1183a-4598-4c5d-ab88-6aa1f92cc43f,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
d8d1183a-4598-4c5d-ab88-6aa1f92cc43f,2,2041,Serving Platter,2,135.98,271.96,0.0,16.32
d8d1183a-4598-4c5d-ab88-6aa1f92cc43f,3,2071,Baking Pan,2,57.98,115.96,0.0,6.96
d8d1183a-4598-4c5d-ab88-6aa1f92cc43f,4,2021,Chef Knife,2,179.98,359.96,0.0,21.6
d846959d-8e22-4f05-863f-eb0786e1d98e,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
d846959d-8e22-4f05-863f-eb0786e1d98e,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
d846959d-8e22-4f05-863f-eb0786e1d98e,3,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
4cfe6fee-6e51-40e6-aa67-9ba20240be2b,1,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
4cfe6fee-6e51-40e6-aa67-9ba20240be2b,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
b317c6e5-5e0e-440b-ab7c-bb419cefcf49,1,2041,Serving Platter,4,135.98,543.92,0.0,32.64
b317c6e5-5e0e-440b-ab7c-bb419cefcf49,2,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
b317c6e5-5e0e-440b-ab7c-bb419cefcf49,3,2022,Fork Set,3,91.98,275.94,0.0,16.56
b317c6e5-5e0e-440b-ab7c-bb419cefcf49,4,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
1d5392be-1b40-4923-806b-b2531e83e6e6,1,2051,Ice Cream Bowl,4,49.98,199.92,0.0,12.0
1d5392be-1b40-4923-806b-b2531e83e6e6,2,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
3678b7af-46ac-406a-acee-101222d52669,1,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
3678b7af-46ac-406a-acee-101222d52669,2,2022,Fork Set,4,91.98,367.92,0.0,22.08
3678b7af-46ac-406a-acee-101222d52669,3,2051,Ice Cream Bowl,2,49.98,99.96,0.0,6.0
3678b7af-46ac-406a-acee-101222d52669,4,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
8bd2bcd8-cc07-43a6-8d4e-952049640652,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
8bd2bcd8-cc07-43a6-8d4e-952049640652,2,2022,Fork Set,2,91.98,183.96,0.0,11.04
f4fbd3ad-9236-4491-b847-479e481cbc44,1,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
f4fbd3ad-9236-4491-b847-479e481cbc44,2,2021,Chef Knife,2,179.98,359.96,0.0,21.6
f4fbd3ad-9236-4491-b847-479e481cbc44,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
517bb80e-11c0-4a1a-a9fe-f02e55041c2d,1,2071,Baking Pan,2,57.98,115.96,0.0,6.96
517bb80e-11c0-4a1a-a9fe-f02e55041c2d,2,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
517bb80e-11c0-4a1a-a9fe-f02e55041c2d,3,2021,Chef Knife,2,179.98,359.96,0.0,21.6
517bb80e-11c0-4a1a-a9fe-f02e55041c2d,4,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
142ebb2e-f62e-42f9-8442-11803fcfc4d6,1,2022,Fork Set,4,91.98,367.92,0.0,22.08
142ebb2e-f62e-42f9-8442-11803fcfc4d6,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
142ebb2e-f62e-42f9-8442-11803fcfc4d6,3,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
