PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
05b6d5c7-3085-4e0b-9904-c81f2d1e8c9a,286d3d49-037e-4ce0-a350-77c38d3c0913,CID-001,2025-01-29,282.72,MC,Completed,SampleGen
55edfa14-7137-4d7b-a4b4-61f3e2e76d37,0b781def-b5ed-457f-9a23-d0f114643e0a,CID-001,2025-02-27,739.45,AmEx,Completed,SampleGen
c87ac526-a0ed-4636-815e-294a2932e428,3c038926-bcf8-47bb-ae96-4edcbb703f3b,CID-001,2025-03-07,695.97,PayPal,Completed,SampleGen
769ab485-b3f1-4503-884a-6239aabf4ca7,637b3022-7b5b-4b7f-897d-b635144f2342,CID-001,2025-04-15,2261.9,VISA,Completed,SampleGen
318f2afe-1cc0-4b93-a652-b9b4aedcc37e,7431014d-7fae-4e39-aca3-7eea722622a7,CID-001,2025-05-13,891.69,VISA,Completed,SampleGen
0ae77b5e-69b2-424f-8598-fefe20e9a256,70e9c43b-ae4f-4029-9411-57fe5f0843f9,CID-001,2025-06-19,935.2,MC,Completed,SampleGen
2bdb0fc2-c829-46fc-a24a-8e6970d9d27f,d7cacb6c-2553-40f6-8ff9-5eaf1b64fb34,CID-001,2025-07-02,1141.82,Discover,Completed,SampleGen
51f0fd0f-5ce2-4d8b-af58-1a6d32e725c9,4ead34fc-a058-4dfe-b7ab-132545963029,CID-001,2025-08-17,804.7,AmEx,Completed,SampleGen
c139db06-7973-4df9-955a-59814a39534b,ef873754-4ccb-4ab5-9c70-7f62b9b0eee8,CID-001,2025-09-18,1261.42,VISA,Completed,SampleGen
1c993f33-c591-4ef7-97ab-a5c57e58095e,20e9c06b-35af-4879-8476-20a28e6e7d00,CID-001,2025-10-11,576.31,MC,Completed,SampleGen
fbc692e3-50f6-4a08-bdf8-39c6896a6542,644303b4-1ffa-4d70-adef-c146ecbee337,CID-001,2025-11-07,1794.32,PayPal,Completed,SampleGen
5a62aa5d-f8f6-4744-b012-fbaee80d41de,54ec9d00-e1cd-4501-953e-69ae1bdeaa70,CID-001,2025-12-05,1631.17,VISA,Completed,SampleGen
d16060ef-0cd0-4864-8be6-0cc29948b2ad,9b7971b7-9e30-4676-96a7-55f8669b3d1d,CID-001,2025-12-15,869.95,VISA,Completed,SampleGen
6c3252ca-1c0e-417a-8173-4242ef767dc4,e2343517-5e47-42ce-841a-6290b508c7de,CID-001,2025-12-23,1163.55,VISA,Completed,SampleGen
a7c3e852-32da-4f90-b314-d601111a062e,1cb9a81e-51f1-4d4d-9ffb-0cf7eac9c6a2,CID-001,2026-01-07,674.2,VISA,Completed,SampleGen
ac620b1d-3852-4dee-bcfc-b00652af4c13,4749afcd-9d7b-4f22-a888-66af2b7e161f,CID-001,2026-02-22,1185.29,VISA,Completed,SampleGen
1b0dfe1a-155a-47bb-9fbc-a64eb822874e,64905eab-a125-4b83-8cfd-bb41a1fc2280,CID-001,2026-02-23,467.59,PayPal,Completed,SampleGen
1cb9bdbf-9eb6-409f-a445-c721fb720f29,486817d4-4bb0-4f72-a0ed-0ae72a0ddc40,CID-001,2026-03-02,750.34,VISA,Completed,SampleGen
eb6d1e5a-c302-454e-9118-7560e536ed84,2853e028-8fb1-4f21-a77c-363a1b58d93f,CID-001,2026-03-02,1783.4,AmEx,Completed,SampleGen
2488d157-1ada-4665-940f-6ca5d90fcd15,8b79f6a4-cc54-475f-bf3d-8b1accf56ec7,CID-002,2025-01-24,315.36,VISA,Completed,SampleGen
08540a32-3801-476a-b85c-4f98665a4aea,5a14b109-23a7-42d1-817f-c630cac733ec,CID-002,2025-02-02,1489.77,MC,Completed,SampleGen
28b734e6-cf9c-48dd-8fd7-4b1b8e95d385,dcc4caaa-80de-47ae-a39d-72db4331d1bd,CID-002,2025-03-11,826.42,PayPal,Completed,SampleGen
28dd39c6-d156-4263-a65b-975db9b3f649,e43f2538-88a7-473c-847c-34a353cfa15f,CID-002,2025-04-05,1859.54,VISA,Completed,SampleGen
73e2bc3a-8d81-4772-8282-3d7a836e0fde,d4e97f4b-f4e8-461a-9a69-84cc9c13da2d,CID-002,2025-05-25,3351.56,VISA,Completed,SampleGen
f9f2a955-dd4b-42a6-a830-6ef5e4e9d4a7,c90e6222-7fa7-4980-94fd-5de7865afc47,CID-002,2025-06-13,489.36,VISA,Completed,SampleGen
3852f93e-2cc8-4542-856f-5fc435df5016,ef97d029-83da-49b1-ba50-a271f78b0f08,CID-002,2025-07-21,1576.76,VISA,Completed,SampleGen
72b999b9-19a3-4f1e-b5af-8f5a76b113c8,313b6523-32df-4253-b404-b619548cac2e,CID-002,2025-08-10,717.73,VISA,Completed,SampleGen
86fdaf9c-d1a0-43e9-a751-de9b766401e7,a9d85ff1-d282-4651-a943-131b70907af2,CID-002,2025-09-10,717.73,AmEx,Completed,SampleGen
4ec7c60e-aa04-4c81-b8ca-61e6e849594c,274d9e30-bf5f-4ec7-a05e-66ffdb98f9e4,CID-002,2025-10-14,1239.66,VISA,Completed,SampleGen
f8ebf12a-93c5-4cd8-b6f5-655cfced6df8,39c8a983-f506-4c7d-a27a-b82313853e90,CID-002,2025-11-25,859.08,AmEx,Completed,SampleGen
199857ee-cc74-4071-baeb-e6d1aa1606d0,e03a29e8-51e1-4307-acce-8e27daa81c05,CID-002,2025-12-26,1489.81,MC,Completed,SampleGen
4b80c264-0b73-47e6-8057-225886ec59fb,fff17b5d-c285-4c8e-a6b8-b1e810a15a17,CID-002,2026-01-20,663.34,PayPal,Completed,SampleGen
e936ed93-6338-4a9d-b46c-6006e5f92bcb,c9bec9f3-8dcc-467b-a8ee-ae84042cd3a5,CID-002,2026-02-11,859.07,MC,Completed,SampleGen
9a470129-8ddf-432e-be13-04b300aab22e,0d128860-f7ab-46df-bb28-ed1ddbe4cf32,CID-002,2026-03-03,163.11,VISA,Completed,SampleGen
20972f86-2416-4c34-87e8-4b0afb5ab8b7,40896e7f-c551-4b1c-94b8-056ebb9529d5,CID-003,2025-02-01,978.73,VISA,Completed,SampleGen
