OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
2df03021-8d1e-4bb2-b384-2798c754bc56,1,2091,Spatula,4,25.98,103.92,0.0,6.24
2df03021-8d1e-4bb2-b384-2798c754bc56,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
001d4491-9713-47a3-8120-03630ade7ef1,1,2101,Measuring Cup Set,2,39.98,79.96,0.0,4.8
001d4491-9713-47a3-8120-03630ade7ef1,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
001d4491-9713-47a3-8120-03630ade7ef1,3,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
1b4f07c7-f3cf-4cc1-9497-821cb17c82da,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
1b4f07c7-f3cf-4cc1-9497-821cb17c82da,2,2022,Fork Set,4,91.98,367.92,0.0,22.08
29d08a26-fe56-493f-8e19-fcaacd0bc272,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
29d08a26-fe56-493f-8e19-fcaacd0bc272,2,2041,Serving Platter,3,135.98,407.94,0.0,24.48
29d08a26-fe56-493f-8e19-fcaacd0bc272,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
55d042b1-b244-4fdb-816a-4c69d4e5db9a,1,2081,Food Storage Set,3,69.98,209.94,0.0,12.6
55d042b1-b244-4fdb-816a-4c69d4e5db9a,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
55d042b1-b244-4fdb-816a-4c69d4e5db9a,3,2021,Chef Knife,2,179.98,359.96,0.0,21.6
72c0bf57-3a34-4904-8dc4-fd08c8fc31a7,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
72c0bf57-3a34-4904-8dc4-fd08c8fc31a7,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
72c0bf57-3a34-4904-8dc4-fd08c8fc31a7,3,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
06f673af-770b-47f9-a2fc-1fdc2969afb1,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
06f673af-770b-47f9-a2fc-1fdc2969afb1,2,2071,Baking Pan,4,57.98,231.92,0.0,13.92
06f673af-770b-47f9-a2fc-1fdc2969afb1,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
06f673af-770b-47f9-a2fc-1fdc2969afb1,4,2071,Baking Pan,3,57.98,173.94,0.0,10.44
5459ed42-8ab1-49d0-bdad-40551cfe23c3,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
5459ed42-8ab1-49d0-bdad-40551cfe23c3,2,2121,Bamboo Cutting Board Set,3,91.98,275.94,0.0,16.56
8d664bbd-83dd-4be0-811a-23bc07d4d0c8,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
8d664bbd-83dd-4be0-811a-23bc07d4d0c8,2,2071,Baking Pan,4,57.98,231.92,0.0,13.92
5ffd7fd6-2579-4caf-bf21-0b791c0b45b3,1,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
5ffd7fd6-2579-4caf-bf21-0b791c0b45b3,2,2021,Chef Knife,2,179.98,359.96,0.0,21.6
5ffd7fd6-2579-4caf-bf21-0b791c0b45b3,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
5ffd7fd6-2579-4caf-bf21-0b791c0b45b3,4,2022,Fork Set,2,91.98,183.96,0.0,11.04
3b26eff3-fe07-4089-a829-220b0cbecb23,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
3b26eff3-fe07-4089-a829-220b0cbecb23,2,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
3b26eff3-fe07-4089-a829-220b0cbecb23,3,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
3b26eff3-fe07-4089-a829-220b0cbecb23,4,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
1fca5aa3-0794-4b6e-bed7-dbf85fb7156c,1,2091,Spatula,4,25.98,103.92,0.0,6.24
1fca5aa3-0794-4b6e-bed7-dbf85fb7156c,2,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
