OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
29931d06-61fb-4a39-9af5-b16eb821e145,Fabric,F100000,CID-001,CA-0001,2021-11-13,Completed,524.97,45.93,570.9,VISA,USD,SampleGen
e4cd4b4c-db24-443c-82d9-31b8a26df963,Fabric,F100001,CID-001,CA-0001,2024-06-06,Completed,1799.93,157.49,1957.42,Discover,USD,SampleGen
2fff8e83-aec3-4636-93b3-d373d4ce0de0,Fabric,F100002,CID-001,CA-0001,2024-12-08,Completed,1089.95,95.37,1185.32,MC,USD,SampleGen
cce183d8-dc4a-42f0-86bc-ba4cca2d0b12,Fabric,F100003,CID-001,CA-0001,2025-11-24,Completed,319.98,28.0,347.98,VISA,USD,SampleGen
677255e4-6558-4bc1-bdf1-d9c73a5aabfc,Fabric,F100004,CID-001,CA-0001,2025-11-25,Completed,389.97,34.12,424.09,VISA,USD,SampleGen
4c0a6b46-9aa3-4b81-b059-76fab5f47d30,Fabric,F100005,CID-002,CA-0003,2020-06-10,Completed,329.99,28.87,358.86,VISA,USD,SampleGen
7e6f1d76-d13e-4b55-ae58-b6aad6adbaf4,Fabric,F100006,CID-002,CA-0003,2021-09-28,Completed,739.94,64.74,804.68,VISA,USD,SampleGen
e3708a01-6bb5-411c-973a-29348d85a5c1,Fabric,F100007,CID-003,CA-0005,2020-05-16,Pending,2159.94,188.99,2348.93,AmEx,USD,SampleGen
0c713e18-51f4-44dd-b1d9-4eff35836912,Fabric,F100008,CID-003,CA-0005,2021-03-28,Completed,359.98,31.5,391.48,VISA,USD,SampleGen
508ff62f-4947-4fbd-95a3-ed10b8579001,Fabric,F100009,CID-003,CA-0005,2022-04-22,Completed,1469.9,128.61,1598.51,AmEx,USD,SampleGen
a563f42e-66d1-4d45-bd19-641c8e1aa176,Fabric,F100010,CID-004,CA-0007,2020-12-28,Completed,79.99,7.0,86.99,PayPal,USD,SampleGen
