OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
6611a5f5-d40d-467b-8c98-4a1fcda2552d,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
6611a5f5-d40d-467b-8c98-4a1fcda2552d,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
6611a5f5-d40d-467b-8c98-4a1fcda2552d,3,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
6611a5f5-d40d-467b-8c98-4a1fcda2552d,4,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
062881a6-ae27-4269-869e-1ceac7dfba61,1,2022,Fork Set,3,91.98,275.94,0.0,16.56
062881a6-ae27-4269-869e-1ceac7dfba61,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
062881a6-ae27-4269-869e-1ceac7dfba61,3,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
91ea4f51-2c0f-4a1b-b836-43eb0819300c,1,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
91ea4f51-2c0f-4a1b-b836-43eb0819300c,2,2041,Serving Platter,3,135.98,407.94,0.0,24.48
91ea4f51-2c0f-4a1b-b836-43eb0819300c,3,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
91ea4f51-2c0f-4a1b-b836-43eb0819300c,4,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
b2a746bd-7103-4fca-b666-cd415f9668b8,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
b2a746bd-7103-4fca-b666-cd415f9668b8,2,2021,Chef Knife,3,179.98,539.94,0.0,32.4
b2a746bd-7103-4fca-b666-cd415f9668b8,3,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
b2a746bd-7103-4fca-b666-cd415f9668b8,4,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
5319e72b-6cfa-40d9-a9a8-ea7af69e257e,1,2041,Serving Platter,4,135.98,543.92,0.0,32.64
5319e72b-6cfa-40d9-a9a8-ea7af69e257e,2,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
5319e72b-6cfa-40d9-a9a8-ea7af69e257e,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
f94bd6e1-2870-42d9-bae7-5476026bed3d,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
f94bd6e1-2870-42d9-bae7-5476026bed3d,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
7fac99be-a78e-4b2e-94da-58f8e4555142,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
7fac99be-a78e-4b2e-94da-58f8e4555142,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
5d8c0bf2-0cfa-4f24-b875-158e4b8ae787,1,2121,Bamboo Cutting Board Set,3,91.98,275.94,0.0,16.56
5d8c0bf2-0cfa-4f24-b875-158e4b8ae787,2,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
5d8c0bf2-0cfa-4f24-b875-158e4b8ae787,3,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
5d8c0bf2-0cfa-4f24-b875-158e4b8ae787,4,2041,Serving Platter,2,135.98,271.96,0.0,16.32
7c30a057-40db-410d-99d0-608e74a3d731,1,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
7c30a057-40db-410d-99d0-608e74a3d731,2,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
7c30a057-40db-410d-99d0-608e74a3d731,3,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
7c30a057-40db-410d-99d0-608e74a3d731,4,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
dc94a769-1ef5-4d62-a157-f93e922941b4,1,2021,Chef Knife,3,179.98,539.94,0.0,32.4
dc94a769-1ef5-4d62-a157-f93e922941b4,2,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
dd396adc-e144-4bda-92bb-7f151b41dab6,1,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
dd396adc-e144-4bda-92bb-7f151b41dab6,2,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
6b4cca38-4298-44cd-80d5-5f317048d5c1,1,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
6b4cca38-4298-44cd-80d5-5f317048d5c1,2,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
84c87a0f-f474-491c-8f81-7a2e5dd600f6,1,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
84c87a0f-f474-491c-8f81-7a2e5dd600f6,2,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
84c87a0f-f474-491c-8f81-7a2e5dd600f6,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
84c87a0f-f474-491c-8f81-7a2e5dd600f6,4,2022,Fork Set,3,91.98,275.94,0.0,16.56
5eb6a62a-b008-4157-99a9-ad0494a591b3,1,2071,Baking Pan,4,57.98,231.92,0.0,13.92
5eb6a62a-b008-4157-99a9-ad0494a591b3,2,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
ecffbcf3-d74e-40c9-9936-b0a6cdaddd17,1,2121,Bamboo Cutting Board Set,3,91.98,275.94,0.0,16.56
ecffbcf3-d74e-40c9-9936-b0a6cdaddd17,2,2022,Fork Set,2,91.98,183.96,0.0,11.04
ecffbcf3-d74e-40c9-9936-b0a6cdaddd17,3,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
ecffbcf3-d74e-40c9-9936-b0a6cdaddd17,4,2021,Chef Knife,2,179.98,359.96,0.0,21.6
3ec0c011-e75c-4d36-9553-f8debdd53766,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
3ec0c011-e75c-4d36-9553-f8debdd53766,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
b87ceaad-693a-41b5-ac27-773e96805949,1,2071,Baking Pan,4,57.98,231.92,0.0,13.92
b87ceaad-693a-41b5-ac27-773e96805949,2,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
54e499c5-ac6a-4ed4-977a-f5ec610b7185,1,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
54e499c5-ac6a-4ed4-977a-f5ec610b7185,2,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
54e499c5-ac6a-4ed4-977a-f5ec610b7185,3,2091,Spatula,3,25.98,77.94,0.0,4.68
4b57f6d6-60e4-494b-9c21-a7aca54d6a4c,1,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
4b57f6d6-60e4-494b-9c21-a7aca54d6a4c,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
8ec3c7e9-9448-4b13-ba5c-a315b97f2c44,1,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
8ec3c7e9-9448-4b13-ba5c-a315b97f2c44,2,2071,Baking Pan,4,57.98,231.92,0.0,13.92
8ec3c7e9-9448-4b13-ba5c-a315b97f2c44,3,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
8ec3c7e9-9448-4b13-ba5c-a315b97f2c44,4,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
5b17975a-68eb-4118-a5fb-590340e907f9,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
5b17975a-68eb-4118-a5fb-590340e907f9,2,2112,4-Slice Toaster,3,179.98,539.94,0.0,32.4
5b17975a-68eb-4118-a5fb-590340e907f9,3,2071,Baking Pan,4,57.98,231.92,0.0,13.92
5b17975a-68eb-4118-a5fb-590340e907f9,4,2071,Baking Pan,2,57.98,115.96,0.0,6.96
4a86d42b-682a-4356-9036-ed335dbae7e8,1,2091,Spatula,3,25.98,77.94,0.0,4.68
4a86d42b-682a-4356-9036-ed335dbae7e8,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
4a86d42b-682a-4356-9036-ed335dbae7e8,3,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
ceee0aba-6beb-4cd8-a94f-a531270fa198,1,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
ceee0aba-6beb-4cd8-a94f-a531270fa198,2,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
ceee0aba-6beb-4cd8-a94f-a531270fa198,3,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
fa7647eb-ad62-40d3-8b6c-08396b50a431,1,2101,Measuring Cup Set,3,39.98,119.94,0.0,7.2
fa7647eb-ad62-40d3-8b6c-08396b50a431,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
e777672a-a7a6-451a-91e7-3ac2699cc261,1,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
e777672a-a7a6-451a-91e7-3ac2699cc261,2,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
e777672a-a7a6-451a-91e7-3ac2699cc261,3,2101,Measuring Cup Set,3,39.98,119.94,0.0,7.2
5a95e576-3cfe-45b9-9381-6bfc085b3693,1,2071,Baking Pan,3,57.98,173.94,0.0,10.44
5a95e576-3cfe-45b9-9381-6bfc085b3693,2,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
e2e3a02b-05e1-4e7e-9d7d-b1aacea04029,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
e2e3a02b-05e1-4e7e-9d7d-b1aacea04029,2,2021,Chef Knife,2,179.98,359.96,0.0,21.6
153d5e98-f50b-4d14-8117-4494f00e0309,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
153d5e98-f50b-4d14-8117-4494f00e0309,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
153d5e98-f50b-4d14-8117-4494f00e0309,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
153d5e98-f50b-4d14-8117-4494f00e0309,4,2022,Fork Set,3,91.98,275.94,0.0,16.56
857c6341-29f0-4b71-ba7f-ad31bfc76143,1,2021,Chef Knife,2,179.98,359.96,0.0,21.6
857c6341-29f0-4b71-ba7f-ad31bfc76143,2,2041,Serving Platter,2,135.98,271.96,0.0,16.32
d0c0856a-369e-4b1e-aa82-8410908b687f,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
d0c0856a-369e-4b1e-aa82-8410908b687f,2,2111,High-Speed Blender,3,399.98,1199.94,0.0,72.0
d0c0856a-369e-4b1e-aa82-8410908b687f,3,2041,Serving Platter,2,135.98,271.96,0.0,16.32
d0c0856a-369e-4b1e-aa82-8410908b687f,4,2071,Baking Pan,4,57.98,231.92,0.0,13.92
a7ad10e7-cbae-4210-a6d8-4155d32c07ec,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
a7ad10e7-cbae-4210-a6d8-4155d32c07ec,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
a7ad10e7-cbae-4210-a6d8-4155d32c07ec,3,2071,Baking Pan,2,57.98,115.96,0.0,6.96
a778dc0f-fb68-40da-8d57-ce882627940e,1,2041,Serving Platter,3,135.98,407.94,0.0,24.48
a778dc0f-fb68-40da-8d57-ce882627940e,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
a778dc0f-fb68-40da-8d57-ce882627940e,3,2071,Baking Pan,3,57.98,173.94,0.0,10.44
a778dc0f-fb68-40da-8d57-ce882627940e,4,2021,Chef Knife,4,179.98,719.92,0.0,43.2
7bf3ff5e-d0cd-45c4-914f-9d80697764df,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
7bf3ff5e-d0cd-45c4-914f-9d80697764df,2,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
7bf3ff5e-d0cd-45c4-914f-9d80697764df,3,2112,4-Slice Toaster,3,179.98,539.94,0.0,32.4
7bf3ff5e-d0cd-45c4-914f-9d80697764df,4,2041,Serving Platter,2,135.98,271.96,0.0,16.32
f96debe1-0e09-4eac-8e77-48265a4fe56c,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
f96debe1-0e09-4eac-8e77-48265a4fe56c,2,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
f96debe1-0e09-4eac-8e77-48265a4fe56c,3,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
f96debe1-0e09-4eac-8e77-48265a4fe56c,4,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
74db2f00-a6e6-4cf8-b0ff-a28875ae3e84,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
74db2f00-a6e6-4cf8-b0ff-a28875ae3e84,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
74db2f00-a6e6-4cf8-b0ff-a28875ae3e84,3,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
74db2f00-a6e6-4cf8-b0ff-a28875ae3e84,4,2091,Spatula,4,25.98,103.92,0.0,6.24
8ec05856-02f0-4902-a697-767b9de8cdbc,1,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
8ec05856-02f0-4902-a697-767b9de8cdbc,2,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
8ec05856-02f0-4902-a697-767b9de8cdbc,3,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
8ec05856-02f0-4902-a697-767b9de8cdbc,4,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
161947ad-202e-4887-8941-9b01d03f36aa,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
161947ad-202e-4887-8941-9b01d03f36aa,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
161947ad-202e-4887-8941-9b01d03f36aa,3,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
765d66a5-4346-423a-9f12-3754ec3cc547,1,2051,Ice Cream Bowl,4,49.98,199.92,0.0,12.0
765d66a5-4346-423a-9f12-3754ec3cc547,2,2051,Ice Cream Bowl,4,49.98,199.92,0.0,12.0
72e2d428-a3c4-4cff-8152-9e6eddd25e39,1,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
72e2d428-a3c4-4cff-8152-9e6eddd25e39,2,2021,Chef Knife,3,179.98,539.94,0.0,32.4
72e2d428-a3c4-4cff-8152-9e6eddd25e39,3,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
cdce9ba4-dfe0-464e-afd6-9745d5c075cc,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
cdce9ba4-dfe0-464e-afd6-9745d5c075cc,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
cdce9ba4-dfe0-464e-afd6-9745d5c075cc,3,2022,Fork Set,4,91.98,367.92,0.0,22.08
cdce9ba4-dfe0-464e-afd6-9745d5c075cc,4,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
b8d4bb9d-2f82-47b1-a883-c792bcb50de0,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
